stable,team,jornada,season
67.8522062732589,Osasuna,38,2021
75.7097288676236,Alavés,38,2021
74.46969696969697,Real Betis,38,2021
66.49654439128123,Valladolid,38,2021
70.64327485380117,Real Sociedad,38,2021
77.26209463051569,Villarreal,38,2021
79.00053163211058,Huesca,38,2021
75.98086124401914,Valencia,38,2021
67.92131844763423,Levante,38,2021
76.05794790005316,Getafe,38,2021
76.5257841573631,Real Madrid,38,2021
76.74375332270068,Elche,38,2021
78.72142477405635,Atlético Madrid,38,2021
73.77990430622009,Sevilla,38,2021
78.79053694843168,Barcelona,38,2021
99.80063795853269,Valencia,2,2022
99.57602339181287,Getafe,2,2022
99.29558745348218,Mallorca,2,2022
99.24774056353004,Real Betis,2,2022
99.80861244019138,Cádiz,2,2022
99.20786815523658,Levante,2,2022
99.50956937799043,Alavés,2,2022
99.64114832535886,Real Madrid,2,2022
99.37533227006911,Osasuna,2,2022
99.47368421052632,Espanyol,2,2022
99.44843168527379,Celta Vigo,2,2022
99.74348750664541,Atlético Madrid,2,2022
99.63450292397661,Barcelona,2,2022
99.35938330675172,Real Sociedad,2,2022
99.43115364167996,Sevilla,2,2022
99.30754917597022,Rayo Vallecano,2,2022
99.66374269005848,Villarreal,2,2022
99.54545454545455,Granada,2,2022
99.60925039872409,Elche,2,2022
99.71823498139288,Athletic Club,2,2022
99.52684742158426,Valencia,3,2022
99.21717171717172,Getafe,3,2022
98.81977671451355,Mallorca,3,2022
98.49813928761297,Real Betis,3,2022
99.3806485911749,Cádiz,3,2022
98.29611908559276,Levante,3,2022
98.59914938862308,Alavés,3,2022
99.07230196703881,Real Madrid,3,2022
98.8755980861244,Osasuna,3,2022
99.08160552897395,Espanyol,3,2022
98.9221158958001,Celta Vigo,3,2022
99.17198298777247,Atlético Madrid,3,2022
98.67889420521,Barcelona,3,2022
99.22647527910686,Real Sociedad,3,2022
99.03508771929825,Sevilla,3,2022
98.95667198298777,Rayo Vallecano,3,2022
99.18793195108985,Villarreal,3,2022
99.01648059542796,Granada,3,2022
98.91015417331207,Elche,3,2022
99.35140882509303,Athletic Club,3,2022
99.15204678362574,Valencia,4,2022
98.47554492291334,Getafe,4,2022
98.33333333333333,Mallorca,4,2022
97.20095693779905,Real Betis,4,2022
98.45295055821371,Cádiz,4,2022
97.23285486443382,Levante,4,2022
97.40563530037214,Alavés,4,2022
98.3705475810739,Real Madrid,4,2022
98.39978734715577,Osasuna,4,2022
97.99840510366826,Espanyol,4,2022
98.38250930356193,Celta Vigo,4,2022
98.4090909090909,Atlético Madrid,4,2022
97.45614035087719,Barcelona,4,2022
98.72674109516215,Real Sociedad,4,2022
98.40244550770866,Sevilla,4,2022
98.60313662945242,Rayo Vallecano,4,2022
98.3054226475279,Villarreal,4,2022
97.8575225943647,Granada,4,2022
98.10473152578416,Elche,4,2022
99.03242955874535,Athletic Club,4,2022
98.471557682084,Valencia,5,2022
97.78973950026581,Getafe,5,2022
97.31259968102073,Mallorca,5,2022
96.34901648059542,Real Betis,5,2022
97.38702817650186,Cádiz,5,2022
95.90111642743221,Levante,5,2022
96.24933545986178,Alavés,5,2022
97.79372674109516,Real Madrid,5,2022
98.0595427963849,Osasuna,5,2022
97.58107389686337,Espanyol,5,2022
97.9066985645933,Celta Vigo,5,2022
97.53056884635832,Atlético Madrid,5,2022
96.85539606592238,Barcelona,5,2022
98.10738968633706,Real Sociedad,5,2022
97.64486975013291,Sevilla,5,2022
98.27618288144603,Rayo Vallecano,5,2022
97.04279638490165,Villarreal,5,2022
96.65869218500798,Granada,5,2022
97.48538011695906,Elche,5,2022
98.84901648059542,Athletic Club,5,2022
98.01701222753854,Valencia,6,2022
97.02286018075492,Getafe,6,2022
96.03402445507709,Mallorca,6,2022
95.28708133971291,Real Betis,6,2022
96.8261562998405,Cádiz,6,2022
94.53216374269006,Levante,6,2022
95.31366294524189,Alavés,6,2022
96.98564593301435,Real Madrid,6,2022
97.93460925039872,Osasuna,6,2022
97.07602339181287,Espanyol,6,2022
97.34051036682615,Celta Vigo,6,2022
96.95507708665603,Atlético Madrid,6,2022
96.19883040935673,Barcelona,6,2022
97.22222222222223,Real Sociedad,6,2022
96.70122275385434,Sevilla,6,2022
97.51063264221159,Rayo Vallecano,6,2022
95.8572567783094,Villarreal,6,2022
95.45720361509835,Granada,6,2022
96.33971291866028,Elche,6,2022
97.72993088782563,Athletic Club,6,2022
97.38304093567251,Valencia,7,2022
96.29585326953747,Getafe,7,2022
94.63583200425306,Mallorca,7,2022
93.88888888888889,Real Betis,7,2022
95.94630515683147,Cádiz,7,2022
93.31206804891015,Levante,7,2022
95.08506113769272,Alavés,7,2022
96.424774056353,Real Madrid,7,2022
96.6347687400319,Osasuna,7,2022
96.49388623072834,Espanyol,7,2022
97.0986177565125,Celta Vigo,7,2022
96.20281765018608,Atlético Madrid,7,2022
95.56087187666135,Barcelona,7,2022
95.73099415204678,Real Sociedad,7,2022
95.8625730994152,Sevilla,7,2022
96.774322169059,Rayo Vallecano,7,2022
95.20866560340245,Villarreal,7,2022
94.63849016480596,Granada,7,2022
95.37214247740563,Elche,7,2022
96.58692185007975,Athletic Club,7,2022
96.95906432748538,Valencia,8,2022
95.40536948431685,Getafe,8,2022
93.53269537480064,Mallorca,8,2022
93.2721956406167,Real Betis,8,2022
94.72620946305156,Cádiz,8,2022
92.40829346092504,Levante,8,2022
94.55077086656034,Alavés,8,2022
95.94364699627857,Real Madrid,8,2022
95.31100478468899,Osasuna,8,2022
95.99149388623073,Espanyol,8,2022
96.97900053163211,Celta Vigo,8,2022
95.13955342902712,Atlético Madrid,8,2022
94.92025518341308,Barcelona,8,2022
94.92557150451887,Real Sociedad,8,2022
94.58001063264221,Sevilla,8,2022
96.35964912280701,Rayo Vallecano,8,2022
94.72488038277513,Villarreal,8,2022
93.72142477405636,Granada,8,2022
94.57735247208932,Elche,8,2022
96.3237639553429,Athletic Club,8,2022
96.03402445507709,Valencia,9,2022
95.09436469962786,Getafe,9,2022
92.89207868155236,Mallorca,9,2022
92.2594364699628,Real Betis,9,2022
93.90217969165337,Cádiz,9,2022
91.30515683147262,Levante,9,2022
94.05635300372143,Alavés,9,2022
95.26315789473684,Real Madrid,9,2022
95.03189792663477,Osasuna,9,2022
95.47846889952153,Espanyol,9,2022
96.38888888888889,Celta Vigo,9,2022
94.18793195108985,Atlético Madrid,9,2022
94.68102073365232,Barcelona,9,2022
94.1892610313663,Real Sociedad,9,2022
93.42371079213184,Sevilla,9,2022
95.74827219564062,Rayo Vallecano,9,2022
93.75199362041468,Villarreal,9,2022
93.03030303030303,Granada,9,2022
93.45029239766082,Elche,9,2022
96.16959064327486,Athletic Club,9,2022
95.37745879851143,Valencia,10,2022
94.87905369484317,Getafe,10,2022
92.36044657097288,Mallorca,10,2022
91.45401382243487,Real Betis,10,2022
93.39712918660287,Cádiz,10,2022
90.65656565656566,Levante,10,2022
93.38649654439128,Alavés,10,2022
94.66772993088783,Real Madrid,10,2022
94.25970228601807,Osasuna,10,2022
95.1063264221159,Espanyol,10,2022
96.21079213184477,Celta Vigo,10,2022
93.72009569377991,Atlético Madrid,10,2022
93.98724082934609,Barcelona,10,2022
93.30143540669856,Real Sociedad,10,2022
92.849548112706,Sevilla,10,2022
94.78335991493886,Rayo Vallecano,10,2022
92.27671451355661,Villarreal,10,2022
92.45879851143009,Granada,10,2022
92.48803827751196,Elche,10,2022
94.94683678894205,Athletic Club,10,2022
94.61456671982988,Valencia,11,2022
94.0337586390218,Getafe,11,2022
92.00824029771398,Mallorca,11,2022
90.16480595427964,Real Betis,11,2022
92.60233918128655,Cádiz,11,2022
89.4324827219564,Levante,11,2022
92.78575225943646,Alavés,11,2022
93.96863370547581,Real Madrid,11,2022
93.37586390217969,Osasuna,11,2022
94.58133971291866,Espanyol,11,2022
95.9688995215311,Celta Vigo,11,2022
93.06353003721425,Atlético Madrid,11,2022
93.4688995215311,Barcelona,11,2022
92.17969165337587,Real Sociedad,11,2022
91.90855927698033,Sevilla,11,2022
93.98059542796385,Rayo Vallecano,11,2022
90.82535885167464,Villarreal,11,2022
91.568314726209465,Granada,11,2022
91.77565124933545,Elche,11,2022
94.12679425837321,Athletic Club,11,2022
94.05369484316853,Valencia,12,2022
93.48351940457204,Getafe,12,2022
91.52312599681021,Mallorca,12,2022
89.27963849016481,Real Betis,12,2022
91.77033492822966,Cádiz,12,2022
88.45560871876661,Levante,12,2022
92.2567783094099,Alavés,12,2022
93.14194577352472,Real Madrid,12,2022
91.64540138224349,Osasuna,12,2022
94.17597022860181,Espanyol,12,2022
94.88437001594896,Celta Vigo,12,2022
92.73657628920787,Atlético Madrid,12,2022
92.63157894736842,Barcelona,12,2022
91.27857522594364,Real Sociedad,12,2022
91.47793726741095,Sevilla,12,2022
93.51010101010101,Rayo Vallecano,12,2022
90.33625730994152,Villarreal,12,2022
91.07123870281765,Granada,12,2022
91.48591174906964,Elche,12,2022
93.20574162679426,Athletic Club,12,2022
93.56193514088251,Valencia,13,2022
92.86150983519404,Getafe,13,2022
90.87187666135034,Mallorca,13,2022
88.64433811802233,Real Betis,13,2022
91.20414673046253,Cádiz,13,2022
87.61031366294525,Levante,13,2022
91.87400318979266,Alavés,13,2022
92.53854332801701,Real Madrid,13,2022
90.17278043593834,Osasuna,13,2022
93.47687400318979,Espanyol,13,2022
93.94869750132908,Celta Vigo,13,2022
92.06937799043062,Atlético Madrid,13,2022
91.92185007974481,Barcelona,13,2022
90.7123870281765,Real Sociedad,13,2022
90.96757044125465,Sevilla,13,2022
92.98378522062733,Rayo Vallecano,13,2022
89.1427432216906,Villarreal,13,2022
90.42264752791068,Granada,13,2022
90.66719829877725,Elche,13,2022
92.50132908027645,Athletic Club,13,2022
93.14726209463052,Valencia,14,2022
92.34848484848484,Getafe,14,2022
90.03189792663477,Mallorca,14,2022
87.48538011695906,Real Betis,14,2022
90.60340244550771,Cádiz,14,2022
86.74109516214779,Levante,14,2022
91.69324827219565,Alavés,14,2022
92.09994683678894,Real Madrid,14,2022
89.62254120148857,Osasuna,14,2022
93.2509303561935,Espanyol,14,2022
93.24694311536418,Celta Vigo,14,2022
91.5776182881446,Atlético Madrid,14,2022
91.48059542796385,Barcelona,14,2022
90.0571504518873,Real Sociedad,14,2022
90.47315257841574,Sevilla,14,2022
92.66480595427964,Rayo Vallecano,14,2022
88.17517278043594,Villarreal,14,2022
89.3912812333865,Granada,14,2022
90.07442849548113,Elche,14,2022
92.06937799043062,Athletic Club,14,2022
92.8468899521531,Valencia,15,2022
92.1969696969697,Getafe,15,2022
89.11483253588517,Mallorca,15,2022
86.57628920786816,Real Betis,15,2022
89.93088782562467,Cádiz,15,2022
86.47527910685805,Levante,15,2022
91.35300372142477,Alavés,15,2022
91.78362573099415,Real Madrid,15,2022
88.67889420521,Osasuna,15,2022
92.96916533758639,Espanyol,15,2022
92.7977139819245,Celta Vigo,15,2022
90.59941520467837,Atlético Madrid,15,2022
90.6166932482722,Barcelona,15,2022
89.14673046251994,Real Sociedad,15,2022
90.3056884635832,Sevilla,15,2022
92.42557150451887,Rayo Vallecano,15,2022
87.70202020202021,Villarreal,15,2022
88.58851674641149,Granada,15,2022
89.29824561403508,Elche,15,2022
91.2254120148857,Athletic Club,15,2022
92.18766613503456,Valencia,16,2022
92.07203615098352,Getafe,16,2022
88.67889420521,Mallorca,16,2022
86.19085592769804,Real Betis,16,2022
89.30356193514088,Cádiz,16,2022
86.06326422115896,Levante,16,2022
90.75358851674642,Alavés,16,2022
91.10845295055822,Real Madrid,16,2022
87.67676767676768,Osasuna,16,2022
92.69005847953217,Espanyol,16,2022
92.38038277511961,Celta Vigo,16,2022
90.26714513556618,Atlético Madrid,16,2022
89.40988835725678,Barcelona,16,2022
88.83306751727804,Real Sociedad,16,2022
89.57469431153642,Sevilla,16,2022
92.01887293992557,Rayo Vallecano,16,2022
86.67331206804892,Villarreal,16,2022
87.88676236044657,Granada,16,2022
89.16002126528443,Elche,16,2022
90.47581073896863,Athletic Club,16,2022
91.44869750132908,Valencia,17,2022
91.8806485911749,Getafe,17,2022
88.3705475810739,Mallorca,17,2022
85.83732057416267,Real Betis,17,2022
88.10074428495481,Cádiz,17,2022
85.62068048910155,Levante,17,2022
90.09569377990431,Alavés,17,2022
90.7123870281765,Real Madrid,17,2022
87.20361509835195,Osasuna,17,2022
92.3391812865497,Espanyol,17,2022
91.92583732057416,Celta Vigo,17,2022
89.72222222222223,Atlético Madrid,17,2022
88.43434343434343,Barcelona,17,2022
88.00637958532695,Real Sociedad,17,2022
88.47687400318979,Sevilla,17,2022
91.62546517809676,Rayo Vallecano,17,2022
85.58878256246678,Villarreal,17,2022
87.4534821903243,Granada,17,2022
88.77990430622009,Elche,17,2022
89.88304093567251,Athletic Club,17,2022
90.67783094098884,Valencia,18,2022
91.64673046251994,Getafe,18,2022
87.45614035087719,Mallorca,18,2022
85.53163211057948,Real Betis,18,2022
87.59170653907496,Cádiz,18,2022
84.65842636895269,Levante,18,2022
89.23976608187135,Alavés,18,2022
89.93620414673046,Real Madrid,18,2022
86.6374269005848,Osasuna,18,2022
91.95906432748538,Espanyol,18,2022
91.26129718234981,Celta Vigo,18,2022
89.4351408825093,Atlético Madrid,18,2022
88.14726209463052,Barcelona,18,2022
87.17703349282297,Real Sociedad,18,2022
87.94125465178097,Sevilla,18,2022
91.35699096225412,Rayo Vallecano,18,2022
85.26714513556618,Villarreal,18,2022
86.90324295587453,Granada,18,2022
88.34662413609782,Elche,18,2022
89.04572036150984,Athletic Club,18,2022
89.56804891015418,Valencia,19,2022
91.24269005847952,Getafe,19,2022
86.64805954279639,Mallorca,19,2022
85.0026581605529,Real Betis,19,2022
86.45933014354067,Cádiz,19,2022
83.74800637958532,Levante,19,2022
88.25624667729932,Alavés,19,2022
89.37267410951621,Real Madrid,19,2022
85.68447634237108,Osasuna,19,2022
91.2254120148857,Espanyol,19,2022
90.51967038809144,Celta Vigo,19,2022
88.64832535885168,Atlético Madrid,19,2022
86.9404572036151,Barcelona,19,2022
85.99681020733652,Real Sociedad,19,2022
87.01754385964912,Sevilla,19,2022
90.42131844763423,Rayo Vallecano,19,2022
84.45640616693248,Villarreal,19,2022
86.39553429027113,Granada,19,2022
87.2594364699628,Elche,19,2022
88.44497607655502,Athletic Club,19,2022
88.60712387028177,Valencia,20,2022
90.3575225943647,Getafe,20,2022
85.20202020202021,Mallorca,20,2022
84.04040404040404,Real Betis,20,2022
85.32695374800637,Cádiz,20,2022
82.61297182349814,Levante,20,2022
87.24880382775119,Alavés,20,2022
88.1711855396066,Real Madrid,20,2022
85.35885167464114,Osasuna,20,2022
90.54226475279107,Espanyol,20,2022
89.91095162147793,Celta Vigo,20,2022
87.82828282828282,Atlético Madrid,20,2022
85.5130249867092,Barcelona,20,2022
84.98670919723551,Real Sociedad,20,2022
85.92503987240829,Sevilla,20,2022
89.49362041467305,Rayo Vallecano,20,2022
83.49946836788942,Villarreal,20,2022
85.97288676236045,Granada,20,2022
86.49388623072834,Elche,20,2022
87.57841573631048,Athletic Club,20,2022
87.42424242424242,Valencia,21,2022
89.6477937267411,Getafe,21,2022
84.30489101541733,Mallorca,21,2022
82.849548112706,Real Betis,21,2022
83.99787347155768,Cádiz,21,2022
81.66666666666667,Levante,21,2022
86.40350877192982,Alavés,21,2022
87.5518341307815,Real Madrid,21,2022
84.792663476874,Osasuna,21,2022
89.51089845826688,Espanyol,21,2022
89.66374269005848,Celta Vigo,21,2022
86.87267410951621,Atlético Madrid,21,2022
84.16799574694312,Barcelona,21,2022
83.94736842105263,Real Sociedad,21,2022
85.16214779372675,Sevilla,21,2022
89.04970760233918,Rayo Vallecano,21,2022
83.14327485380117,Villarreal,21,2022
85.45188729399256,Granada,21,2022
85.86921850079744,Elche,21,2022
87.17437533227007,Athletic Club,21,2022
86.86602870813397,Valencia,22,2022
89.2198298777246,Getafe,22,2022
82.90802764486975,Mallorca,22,2022
81.98564593301435,Real Betis,22,2022
83.35459861775651,Cádiz,22,2022
80.7203615098352,Levante,22,2022
85.44922913343966,Alavés,22,2022
87.01754385964912,Real Madrid,22,2022
84.06166932482722,Osasuna,22,2022
88.84635832004253,Espanyol,22,2022
89.46703880914407,Celta Vigo,22,2022
86.41015417331207,Atlético Madrid,22,2022
83.51940457203615,Barcelona,22,2022
83.07814992025519,Real Sociedad,22,2022
84.37001594896331,Sevilla,22,2022
88.19643806485912,Rayo Vallecano,22,2022
82.19696969696969,Villarreal,22,2022
84.67304625199363,Granada,22,2022
84.96278575225944,Elche,22,2022
86.21743753322701,Athletic Club,22,2022
85.42530568846358,Valencia,23,2022
88.82908027644869,Getafe,23,2022
82.78575225943646,Mallorca,23,2022
80.57682083997874,Real Betis,23,2022
82.67145135566189,Cádiz,23,2022
79.1374269005848,Levante,23,2022
84.80595427963848,Alavés,23,2022
85.77352472089314,Real Madrid,23,2022
83.45826687931951,Osasuna,23,2022
88.15257841573631,Espanyol,23,2022
88.99388623072834,Celta Vigo,23,2022
85.30568846358321,Atlético Madrid,23,2022
83.04226475279107,Barcelona,23,2022
82.2514619883041,Real Sociedad,23,2022
83.30940988835727,Sevilla,23,2022
87.7126528442318,Rayo Vallecano,23,2022
81.14699627857523,Villarreal,23,2022
83.68952684742158,Granada,23,2022
84.19989367357789,Elche,23,2022
85.77618288144603,Athletic Club,23,2022
84.34609250398724,Valencia,24,2022
88.20707070707071,Getafe,24,2022
82.18234981392877,Mallorca,24,2022
79.46305156831473,Real Betis,24,2022
81.61881977671452,Cádiz,24,2022
78.42902711323764,Levante,24,2022
84.2902711323764,Alavés,24,2022
85.03455608718767,Real Madrid,24,2022
82.8575225943647,Osasuna,24,2022
87.10659223817119,Espanyol,24,2022
88.56858054226475,Celta Vigo,24,2022
84.78070175438596,Atlético Madrid,24,2022
82.43753322700691,Barcelona,24,2022
81.48856990962254,Real Sociedad,24,2022
82.75917065390749,Sevilla,24,2022
86.75039872408293,Rayo Vallecano,24,2022
80.453216374269,Villarreal,24,2022
82.87878787878788,Granada,24,2022
83.38649654439128,Elche,24,2022
85.21796916533759,Athletic Club,24,2022
83.25093035619352,Valencia,25,2022
87.77379053694844,Getafe,25,2022
81.75438596491227,Mallorca,25,2022
78.61775651249336,Real Betis,25,2022
80.90111642743221,Cádiz,25,2022
78.08612440191388,Levante,25,2022
83.88623072833599,Alavés,25,2022
84.30356193514089,Real Madrid,25,2022
82.62892078681553,Osasuna,25,2022
86.7331206804891,Espanyol,25,2022
88.29744816586921,Celta Vigo,25,2022
83.65629984051037,Atlético Madrid,25,2022
81.57628920786816,Barcelona,25,2022
80.18607123870282,Real Sociedad,25,2022
81.70520999468368,Sevilla,25,2022
86.23737373737373,Rayo Vallecano,25,2022
79.28628389154704,Villarreal,25,2022
81.55768208399788,Granada,25,2022
82.64221158958001,Elche,25,2022
84.13609782030835,Athletic Club,25,2022
82.5,Valencia,26,2022
86.79425837320574,Getafe,26,2022
81.13503455608719,Mallorca,26,2022
77.8601807549176,Real Betis,26,2022
80.42530568846358,Cádiz,26,2022
77.5544922913344,Levante,26,2022
83.3652312599681,Alavés,26,2022
83.76129718234981,Real Madrid,26,2022
82.48538011695906,Osasuna,26,2022
86.39819245082403,Espanyol,26,2022
88.07416267942584,Celta Vigo,26,2022
82.89606592238171,Atlético Madrid,26,2022
81.01010101010101,Barcelona,26,2022
79.46836788942052,Real Sociedad,26,2022
80.63264221158958,Sevilla,26,2022
85.68447634237108,Rayo Vallecano,26,2022
78.33997873471557,Villarreal,26,2022
80.75225943646996,Granada,26,2022
82.19564061669325,Elche,26,2022
82.6528442317916,Athletic Club,26,2022
81.07123870281765,Valencia,27,2022
85.94231791600212,Getafe,27,2022
80.43859649122807,Mallorca,27,2022
76.99096225412015,Real Betis,27,2022
79.6996278575226,Cádiz,27,2022
77.24082934609251,Levante,27,2022
82.83891547049441,Alavés,27,2022
82.9611908559277,Real Madrid,27,2022
82.06273258904838,Osasuna,27,2022
85.87187666135034,Espanyol,27,2022
87.82562466772993,Celta Vigo,27,2022
82.12254120148857,Atlético Madrid,27,2022
80.31100478468899,Barcelona,27,2022
78.50079744816587,Real Sociedad,27,2022
79.92025518341308,Sevilla,27,2022
84.69564061669325,Rayo Vallecano,27,2022
77.88011695906432,Villarreal,27,2022
80.01329080276449,Granada,27,2022
81.47262094630516,Elche,27,2022
81.25996810207337,Athletic Club,27,2022
79.79797979797979,Valencia,28,2022
85.03588516746412,Getafe,28,2022
79.8989898989899,Mallorca,28,2022
75.64460393407762,Real Betis,28,2022
79.41786283891547,Cádiz,28,2022
76.61084529505582,Levante,28,2022
82.57575757575758,Alavés,28,2022
82.09728867623605,Real Madrid,28,2022
81.24667729930889,Osasuna,28,2022
85.69643806485912,Espanyol,28,2022
87.32190324295587,Celta Vigo,28,2022
81.66400850611377,Atlético Madrid,28,2022
79.6783625730994,Barcelona,28,2022
77.54385964912281,Real Sociedad,28,2022
79.23444976076556,Sevilla,28,2022
84.31552365762892,Rayo Vallecano,28,2022
76.84343434343434,Villarreal,28,2022
79.27698032961192,Granada,28,2022
80.84529505582137,Elche,28,2022
80.85592769803296,Athletic Club,28,2022
79.28229665071771,Valencia,29,2022
84.52817650186071,Getafe,29,2022
79.16267942583733,Mallorca,29,2022
74.81658692185007,Real Betis,29,2022
79.13343965975545,Cádiz,29,2022
75.8054226475279,Levante,29,2022
82.00425305688464,Alavés,29,2022
81.29452418926103,Real Madrid,29,2022
80.16480595427964,Osasuna,29,2022
85.24189261031367,Espanyol,29,2022
86.5882509303562,Celta Vigo,29,2022
81.31977671451355,Atlético Madrid,29,2022
79.36469962785752,Barcelona,29,2022
76.7278043593833,Real Sociedad,29,2022
78.41839447102605,Sevilla,29,2022
83.86097820308346,Rayo Vallecano,29,2022
75.66055289739501,Villarreal,29,2022
78.72674109516214,Granada,29,2022
80.38942052099947,Elche,29,2022
80.6087187666135,Athletic Club,29,2022
78.59914938862308,Valencia,30,2022
83.78123338649655,Getafe,30,2022
77.93992557150452,Mallorca,30,2022
73.62307283359915,Real Betis,30,2022
78.95135566188198,Cádiz,30,2022
74.76342371079213,Levante,30,2022
81.49122807017544,Alavés,30,2022
80.52631578947368,Real Madrid,30,2022
79.6996278575226,Osasuna,30,2022
84.56140350877193,Espanyol,30,2022
85.71637426900585,Celta Vigo,30,2022
80.54359383306752,Atlético Madrid,30,2022
78.86496544391281,Barcelona,30,2022
75.9144072301967,Real Sociedad,30,2022
77.22753854332802,Sevilla,30,2022
83.02897395002658,Rayo Vallecano,30,2022
74.11084529505582,Villarreal,30,2022
78.18181818181819,Granada,30,2022
79.23710792131845,Elche,30,2022
80.19936204146731,Athletic Club,30,2022
77.68474215842637,Valencia,31,2022
83.13264221158958,Getafe,31,2022
76.81818181818181,Mallorca,31,2022
72.45879851143009,Real Betis,31,2022
78.89686337054758,Cádiz,31,2022
74.2929292929293,Levante,31,2022
81.03934077618288,Alavés,31,2022
79.52684742158426,Real Madrid,31,2022
79.25039872408294,Osasuna,31,2022
83.92344497607655,Espanyol,31,2022
85.13689526847422,Celta Vigo,31,2022
79.87639553429027,Atlético Madrid,31,2022
78.03296119085593,Barcelona,31,2022
75.38011695906432,Real Sociedad,31,2022
76.62413609782031,Sevilla,31,2022
82.51196172248804,Rayo Vallecano,31,2022
72.38304093567251,Villarreal,31,2022
77.39234449760765,Granada,31,2022
78.12599681020734,Elche,31,2022
79.377990430622,Athletic Club,31,2022
76.5311004784689,Valencia,32,2022
82.65948963317385,Getafe,32,2022
76.30515683147262,Mallorca,32,2022
71.92185007974481,Real Betis,32,2022
77.52791068580542,Cádiz,32,2022
73.65762892078682,Levante,32,2022
80.69377990430623,Alavés,32,2022
78.73737373737373,Real Madrid,32,2022
78.79585326953747,Osasuna,32,2022
83.32535885167464,Espanyol,32,2022
84.85247208931419,Celta Vigo,32,2022
79.28894205209994,Atlético Madrid,32,2022
77.32854864433813,Barcelona,32,2022
75.03588516746412,Real Sociedad,32,2022
76.08187134502924,Sevilla,32,2022
82.06140350877193,Rayo Vallecano,32,2022
71.52445507708666,Villarreal,32,2022
76.45534290271132,Granada,32,2022
77.2461456671983,Elche,32,2022
78.60712387028177,Athletic Club,32,2022
74.688995215311,Valencia,33,2022
81.92849548112706,Getafe,33,2022
75.54758107389686,Mallorca,33,2022
70.59941520467837,Real Betis,33,2022
76.22275385433281,Cádiz,33,2022
73.2721956406167,Levante,33,2022
80.14354066985646,Alavés,33,2022
77.8601807549176,Real Madrid,33,2022
78.33067517278045,Osasuna,33,2022
82.76182881446039,Espanyol,33,2022
84.60260499734184,Celta Vigo,33,2022
78.4144072301967,Atlético Madrid,33,2022
76.74641148325358,Barcelona,33,2022
74.56406166932483,Real Sociedad,33,2022
75.30568846358321,Sevilla,33,2022
81.46331738437001,Rayo Vallecano,33,2022
70.2432216905901,Villarreal,33,2022
75.90377458798511,Granada,33,2022
76.44603934077618,Elche,33,2022
77.38702817650186,Athletic Club,33,2022
72.8522062732589,Valencia,34,2022
81.3702817650186,Getafe,34,2022
74.55077086656034,Mallorca,34,2022
69.17331206804892,Real Betis,34,2022
75.15417331206805,Cádiz,34,2022
72.78575225943646,Levante,34,2022
79.90430622009569,Alavés,34,2022
76.70653907496013,Real Madrid,34,2022
77.66613503455608,Osasuna,34,2022
82.08133971291866,Espanyol,34,2022
84.16932482721957,Celta Vigo,34,2022
77.52658160552897,Atlético Madrid,34,2022
76.10845295055822,Barcelona,34,2022
74.01116427432217,Real Sociedad,34,2022
74.8989898989899,Sevilla,34,2022
81.04066985645933,Rayo Vallecano,34,2022
68.90350877192982,Villarreal,34,2022
75.03455608718767,Granada,34,2022
75.75757575757575,Elche,34,2022
76.70653907496013,Athletic Club,34,2022
72.03216374269006,Valencia,35,2022
80.9662413609782,Getafe,35,2022
73.367889420521,Mallorca,35,2022
68.27751196172248,Real Betis,35,2022
74.55077086656034,Cádiz,35,2022
72.42424242424242,Levante,35,2022
79.09755449229134,Alavés,35,2022
75.53163211057948,Real Madrid,35,2022
76.98298777246146,Osasuna,35,2022
81.8367889420521,Espanyol,35,2022
83.58718766613504,Celta Vigo,35,2022
76.51382243487507,Atlético Madrid,35,2022
75.56353003721425,Barcelona,35,2022
73.38118022328548,Real Sociedad,35,2022
74.27698032961192,Sevilla,35,2022
80.23258904837851,Rayo Vallecano,35,2022
67.4973418394471,Villarreal,35,2022
74.11217437533227,Granada,35,2022
74.55741626794259,Elche,35,2022
76.45933014354067,Athletic Club,35,2022
71.38490164805955,Valencia,36,2022
80.30435938330675,Getafe,36,2022
72.32057416267942,Mallorca,36,2022
67.56512493354597,Real Betis,36,2022
73.89686337054758,Cádiz,36,2022
71.84742158426369,Levante,36,2022
78.01435406698565,Alavés,36,2022
74.36204146730462,Real Madrid,36,2022
75.24455077086657,Osasuna,36,2022
81.29319510898458,Espanyol,36,2022
83.21105794790006,Celta Vigo,36,2022
75.91307814992025,Atlético Madrid,36,2022
74.8910154173312,Barcelona,36,2022
72.82828282828282,Real Sociedad,36,2022
73.61509835194046,Sevilla,36,2022
79.47235513024987,Rayo Vallecano,36,2022
66.73710792131845,Villarreal,36,2022
73.49813928761297,Granada,36,2022
73.73205741626793,Elche,36,2022
75.57682083997874,Athletic Club,36,2022
70.12493354598618,Valencia,37,2022
79.53349282296651,Getafe,37,2022
72.17437533227007,Mallorca,37,2022
66.64540138224348,Real Betis,37,2022
73.18979266347688,Cádiz,37,2022
70.35087719298247,Levante,37,2022
77.33253588516746,Alavés,37,2022
72.80170122275385,Real Madrid,37,2022
73.59914938862308,Osasuna,37,2022
80.57947900053163,Espanyol,37,2022
82.82961190855929,Celta Vigo,37,2022
75.51169590643275,Atlético Madrid,37,2022
73.69484316852738,Barcelona,37,2022
72.02817650186071,Real Sociedad,37,2022
