Team,Player_Name,Min,Starting_Minute,jornada
Valencia,Alberto Marí,10,80,20
Valencia,Yarek Hernandis,10,80,20
Alavés,Antonio Sivera,90,0,21
Alavés,Andoni Gorosabel,90,0,21
Alavés,Rubén Duarte,90,0,21
Alavés,Ander Guevara,90,0,21
Alavés,Antonio Blanco,89,0,21
Alavés,Luis Rioja,89,0,21
Alavés,Kiké,74,0,21
Alavés,Rafa Marín,90,0,21
Alavés,Jon Guridi,83,0,21
Alavés,Carlos Vicente,75,0,21
Alavés,Javi López,90,0,21
Alavés,Alex Sola,15,75,21
Alavés,Nahuel Tenaglia,1,89,21
Alavés,Giuliano Simeone,1,89,21
Alavés,Carlos Benavídez,7,83,21
Alavés,Samuel Omorodion,16,74,21
Cádiz,Jeremías Ledesma,90,0,21
Cádiz,Joseba Zaldúa,86,0,21
Cádiz,Fali,90,0,21
Cádiz,Rubén Alcaraz,90,0,21
Cádiz,Víctor Chust,90,0,21
Cádiz,Iván Alejo,69,0,21
Cádiz,Chris Ramos,90,0,21
Cádiz,Gonzalo Escalante,74,0,21
Cádiz,Sergi Guardiola,69,0,21
Cádiz,Roberto Navarro,90,0,21
Cádiz,Lucas,87,0,21
Cádiz,Álex Fernández,16,74,21
Cádiz,Álvaro Negredo,4,86,21
Cádiz,Brian Ocampo,21,69,21
Cádiz,Isaac Carcelen,3,87,21
Cádiz,Karl Etta,21,69,21
Rayo Vallecano,Stole Dimitrievski,90,0,20
Rayo Vallecano,Aridane Hernández,90,0,20
Rayo Vallecano,Isaac Palazón Camacho,65,0,20
Rayo Vallecano,Óscar Trejo,74,0,20
Rayo Vallecano,Alfonso Espino,81,0,20
Rayo Vallecano,Unai López,90,0,20
Rayo Vallecano,Álvaro García,80,0,20
Rayo Vallecano,Iván Balliu,81,0,20
Rayo Vallecano,Óscar Valentín,90,0,20
Rayo Vallecano,Florian Lejeune,90,0,20
Rayo Vallecano,Sergio Camello,65,0,20
Rayo Vallecano,Pep Chavarría,9,81,20
Rayo Vallecano,Radamel Falcao,16,74,20
Rayo Vallecano,Randy Ntekja,25,65,20
Rayo Vallecano,Jorge de Frutos,25,65,20
Rayo Vallecano,Raúl de Tomás,9,81,20
Las Palmas,Álvaro Vallés,90,0,21
Las Palmas,Sergi Cardona,90,0,21
Las Palmas,Álex Suárez,90,0,21
Las Palmas,Javier Muñoz,87,0,21
Las Palmas,Máximo Perrone,90,0,21
Las Palmas,Sandro Ramírez,77,0,21
Las Palmas,Alberto Moleiro,66,0,21
Las Palmas,Mika Màrmol,90,0,21
Las Palmas,Munir El Haddadi,87,0,21
Las Palmas,Kirian Rodríguez,90,0,21
Las Palmas,Juan Herzog,90,0,21
Las Palmas,Marvin,24,66,21
Las Palmas,Benito Ramírez,13,77,21
Las Palmas,Enzo Loiodice,3,87,21
Las Palmas,Marc Cardona,3,87,21
Villarreal,Filip Jørgensen,90,0,21
Villarreal,Santi Comesaña,90,0,21
Villarreal,Jorge Cuenca,90,0,21
Villarreal,Gerard Moreno,90,0,21
Villarreal,Alexander Sørloth,90,0,21
Villarreal,Eric Bailly,90,0,21
Villarreal,Alex Baena,83,0,21
Villarreal,Kiko Femenía,90,0,21
Villarreal,Alberto Moreno,90,0,21
Villarreal,Francis Coquelin,83,0,21
Villarreal,Ilias Akhomach,69,0,21
Villarreal,Étienne Capoue,7,83,21
Villarreal,Gonçalo Guedes,21,69,21
Villarreal,Manu Trigueros,7,83,21
Mallorca,Predrag Rajković,90,0,21
Mallorca,Matija Nastasić,90,0,21
Mallorca,Toni Lato,79,0,21
Mallorca,Manu Morlanes,90,0,21
Mallorca,Sergi Darder,87,0,21
Mallorca,Samu Costa,79,0,21
Mallorca,Dani Rodríguez,90,0,21
Mallorca,Cyle Larin,79,0,21
Mallorca,Antonio Sánchez,57,0,21
Mallorca,Antonio Raillo,90,0,21
Mallorca,Martin Valjent,90,0,21
Mallorca,Omar Mascarell,11,79,21
Mallorca,Vedat Muriqi,11,79,21
Mallorca,Abdón Prats,33,57,21
Mallorca,Jaume Costa,11,79,21
Mallorca,Javier Llabrés,3,87,21
Valencia,Giorgi Mamardashvili,90,0,21
Valencia,Cristhian Mosquera,90,0,21
Valencia,Gabriel Paulista,90,0,21
Valencia,Hugo Guillamón,90,0,21
Valencia,Sergi Canós,13,0,21
Valencia,Hugo Duro,90,0,21
Valencia,José Luis Gayà,90,0,21
Valencia,Diego López,81,0,21
Valencia,José Luis García Vayá,90,0,21
Valencia,Dimitri Foulquier,90,0,21
Valencia,Francisco Perez,68,0,21
Valencia,Javier Guerra,9,81,21
Valencia,Thierry Correia,22,68,21
Valencia,Roman Yaremchuk,68,22,21
Valencia,Jesus Vazquez,9,81,21
Athletic Club,Unai Simón,90,0,21
Athletic Club,Daniel Vivian,90,0,21
Athletic Club,Aitor Paredes,90,0,21
Athletic Club,Álex Berenguer,90,0,21
Athletic Club,Oihan Sancet,78,0,21
Athletic Club,Nico Williams,78,0,21
Athletic Club,Gorka Guruzeta,68,0,21
Athletic Club,Iñigo Lekue,90,0,21
Athletic Club,Yuri Berchiche,90,0,21
Athletic Club,Ander Herrera,61,0,21
Athletic Club,Beñat Prados,68,0,21
Athletic Club,Iñigo Ruiz de Galarreta,29,61,21
Athletic Club,Asier Villalibre,22,68,21
Athletic Club,Raúl García,12,78,21
Athletic Club,Adu Ares,12,78,21
Athletic Club,Unai Gómez,22,68,21
Celta Vigo,Vicente Guaita,90,0,21
Celta Vigo,Óscar Mingueza,57,0,21
Celta Vigo,Unai Núñez,90,0,21
Celta Vigo,Renato Tapia,90,0,21
Celta Vigo,Carlos Dotor,90,0,21
Celta Vigo,Iago Aspas,57,0,21
Celta Vigo,Luca de la Torre,75,0,21
Celta Vigo,Jørgen Strand Larsen,75,0,21
Celta Vigo,Manu Sánchez,90,0,21
Celta Vigo,Carlos Dominguez,90,0,21
Celta Vigo,Miguel Rodríguez,57,0,21
Celta Vigo,Carles Pérez,33,57,21
Celta Vigo,Anastasios Douvikas,33,57,21
Celta Vigo,Jailson Siqueira,15,75,21
Celta Vigo,Williot Swedberg,15,75,21
Celta Vigo,Hugo Álvarez,33,57,21
Real Sociedad,Álex Remiro,90,0,21
Real Sociedad,Aihen Muñoz,38,0,21
Real Sociedad,Igor Zubeldia,90,0,21
Real Sociedad,Olasagasti,64,0,21
Real Sociedad,Umar Sadiq,90,0,21
Real Sociedad,Jon Pacheco,90,0,21
Real Sociedad,Beñat Turrientes,77,0,21
Real Sociedad,Brais Méndez,90,0,21
Real Sociedad,Robin Le Normand,90,0,21
Real Sociedad,Jon Magunacelaya,63,0,21
Real Sociedad,Jon Aramburu,45,0,21
Real Sociedad,Aritz Elustondo,45,45,21
Real Sociedad,Mikel Merino,26,64,21
Real Sociedad,Mikel Oyarzabal,27,63,21
Real Sociedad,Arsen Zakharyan,13,77,21
Real Sociedad,Kieran Tierney,52,38,21
Osasuna,Sergio Herrera,90,0,20
Osasuna,Juan Cruz Armada,90,0,20
Osasuna,David García,90,0,20
Osasuna,Rubén Peña,72,0,20
Osasuna,Moi Gómez,65,0,20
Osasuna,Ante Budimir,90,0,20
Osasuna,Pablo Ibáñez,65,0,20
Osasuna,Johan Mojica,90,0,20
Osasuna,Raúl,72,0,20
Osasuna,Catena,90,0,20
Osasuna,Iker Muñoz,85,0,20
Osasuna,Lucas Torró,5,85,20
Osasuna,Darko Brašanac,25,65,20
Osasuna,Aimar Oroz,25,65,20
Osasuna,Jesús Areso,18,72,20
Osasuna,José Arnaiz,18,72,20
Getafe,David Soria,90,0,20
Getafe,Djené,90,0,20
Getafe,Gastón Álvarez,45,0,20
Getafe,Luis Milla,90,0,20
Getafe,Enes Ünal,90,0,20
Getafe,Carles Aleñá,45,0,20
Getafe,Mason Greenwood,90,0,20
Getafe,Omar Alderete,90,0,20
Getafe,Diego Rico,90,0,20
Getafe,Borja Mayoral,90,0,20
Getafe,Nemanja Maksimović,90,0,20
Getafe,Carmona,45,45,20
Getafe,Jordi,45,45,20
Real Madrid,Kepa Arrizabalaga,90,0,20
Real Madrid,Dani Carvajal,90,0,20
Real Madrid,Jude Bellingham,90,0,20
Real Madrid,Nacho,45,0,20
Real Madrid,Vinicius Júnior,90,0,20
Real Madrid,Toni Kroos,81,0,20
Real Madrid,Rodrygo,45,0,20
Real Madrid,Federico Valverde,69,0,20
Real Madrid,Aurélien Tchouaméni,90,0,20
Real Madrid,Antonio Rüdiger,90,0,20
Real Madrid,Ferland Mendy,45,0,20
Real Madrid,Eduardo Camavinga,9,81,20
Real Madrid,Joselu,45,45,20
Real Madrid,Dani Ceballos,21,69,20
Real Madrid,Fran Garcia,45,45,20
Real Madrid,Brahim Díaz,45,45,20
Almería,Luís Maximiano,90,0,21
Almería,Kaiky,90,0,21
Almería,Édgar González,90,0,21
Almería,Lucas Robertone,84,0,21
Almería,Dion Lopy,90,0,21
Almería,Largie Ramazani,76,0,21
Almería,Sergio Akieme,90,0,21
Almería,Pubill,69,0,21
Almería,Sergio Arribas,76,0,21
Almería,Juan Brandáriz,90,0,21
Almería,Marko Milovanović,69,0,21
Almería,Luis Javier Suárez,21,69,21
Almería,Adri Embarba,14,76,21
Almería,Gonzalo Melero,6,84,21
Almería,Lázaro,14,76,21
Almería,Alejandro Pozo Pozo,21,69,21
Real Betis,Rui Silva,90,0,21
Real Betis,Héctor Bellerín,90,0,21
Real Betis,Johnny Cardoso,72,0,21
Real Betis,Germán Pezzella,90,0,21
Real Betis,Luiz Henrique,90,0,21
Real Betis,Willian José,45,0,21
Real Betis,Sokratis Papastathopoulos,90,0,21
Real Betis,Abner,90,0,21
Real Betis,Marc Roca,90,0,21
Real Betis,Isco,90,0,21
Real Betis,Assane Diao,45,0,21
Real Betis,Nabil Fekir,45,45,21
Real Betis,Borja Iglesias,45,45,21
Real Betis,Sergi Altimira,18,72,21
Barcelona,Iñaki Peña,90,0,20
Barcelona,Alejandro Balde,90,0,20
Barcelona,Ronald Araújo,90,0,20
Barcelona,Ferrán Torres,90,0,20
Barcelona,Pedri,70,0,20
Barcelona,Robert Lewandowski,62,0,20
Barcelona,Frenkie de Jong,90,0,20
Barcelona,İlkay Gündoğan,90,0,20
Barcelona,Jules Koundé,90,0,20
Barcelona,Lamine Yamal,90,0,20
Barcelona,Pau Cubarsí,80,0,20
Barcelona,João Félix,10,80,20
Barcelona,Vitor Roque,28,62,20
Barcelona,Fermin López,20,70,20
Girona,Paulo Gazzaniga,90,0,21
Girona,Miguel Gutiérrez,90,0,21
Girona,Viktor Tsyhankov,65,0,21
Girona,Artem Dovbyk,72,0,21
Girona,Juanpe,29,0,21
Girona,Sávio,72,0,21
Girona,Daley Blind,90,0,21
Girona,Yan Couto,90,0,21
Girona,Yangel Herrera,65,0,21
Girona,Iván Martín,90,0,21
Girona,Portu,90,0,21
Girona,Cristhian Stuani,18,72,21
Girona,Valery Fernández,25,65,21
Girona,Pablo Torre,18,72,21
Girona,Jhon Solis,25,65,21
Girona,Antal Yaakobishvili,61,29,21
Sevilla,Marko Dmitrović,90,0,21
Sevilla,Adrià Pedrosa,90,0,21
Sevilla,Sergio Ramos,90,0,21
Sevilla,Lucas Ocampos,76,0,21
Sevilla,Suso,61,0,21
Sevilla,Joan Jordán,90,0,21
Sevilla,Tanguy Nianzou,90,0,21
Sevilla,Jesús Navas,90,0,21
Sevilla,Djibril Sow,76,0,21
Sevilla,Isaac Bernal,61,0,21
Sevilla,Loïc Bade,45,0,21
Sevilla,Mariano,14,76,21
Sevilla,Érik Lamela,29,61,21
Sevilla,Marcão,45,45,21
Sevilla,Lucien Agoume,14,76,21
Sevilla,Hannibal Mejbri,29,61,21
Granada,Augusto Batalla,90,0,21
Granada,Bruno Méndez,90,0,21
Granada,Lucas Boyé,90,0,21
Granada,Myrto Uzuni,66,0,21
Granada,Ricard Sánchez,84,0,21
Granada,Ignasi Miquel,90,0,21
Granada,Carlos Neva,90,0,21
Granada,Sergio Ruiz,90,0,21
Granada,Gerard Gumbau,79,0,21
Granada,Gonzalo Villar,90,0,21
Granada,Bryan Zaragoza,79,0,21
Granada,Matias Arezo,24,66,21
Granada,José Callejón,11,79,21
Granada,Antonio Puertas,6,84,21
Granada,Óscar Melendo,11,79,21
Atlético Madrid,Jan Oblak,90,0,20
Atlético Madrid,Antoine Griezmann,90,0,20
Atlético Madrid,Saúl Ñíguez,75,0,20
Atlético Madrid,Marcos Llorente,45,0,20
Atlético Madrid,Stefan Savić,90,0,20
Atlético Madrid,Nahuel Molina,90,0,20
Atlético Madrid,Álvaro Morata,75,0,20
Atlético Madrid,Axel Witsel,90,0,20
Atlético Madrid,Mario Hermoso,90,0,20
Atlético Madrid,Pablo Barrios,79,0,20
Atlético Madrid,Rodrigo Riquelme,45,0,20
Atlético Madrid,José María Giménez,11,79,20
Atlético Madrid,Rodrigo De Paul,45,45,20
Atlético Madrid,Koke,15,75,20
Atlético Madrid,Ángel Correa,15,75,20
Atlético Madrid,Samuel Lino,45,45,20
Almería,Luís Maximiano,90,0,22
Almería,Édgar González,55,0,22
Almería,Lucas Robertone,90,0,22
Almería,Dion Lopy,90,0,22
Almería,Adri Embarba,74,0,22
Almería,Léo Baptistão,55,0,22
Almería,Sergio Akieme,55,0,22
Almería,Pubill,90,0,22
Almería,Sergio Arribas,78,0,22
Almería,Juan Brandáriz,90,0,22
Almería,César Montes,90,0,22
Almería,Gonzalo Melero,35,55,22
Almería,Lázaro,16,74,22
Almería,Álex Centelles,35,55,22
Almería,Marko Milovanović,35,55,22
Almería,Luka Romero,12,78,22
Alavés,Antonio Sivera,90,0,22
Alavés,Andoni Gorosabel,77,0,22
Alavés,Rubén Duarte,90,0,22
Alavés,Ander Guevara,90,0,22
Alavés,Antonio Blanco,90,0,22
Alavés,Luis Rioja,77,0,22
Alavés,Rafa Marín,90,0,22
Alavés,Jon Guridi,61,0,22
Alavés,Carlos Vicente,88,0,22
Alavés,Javi López,90,0,22
Alavés,Samuel Omorodion,88,0,22
Alavés,Alex Sola,13,77,22
Alavés,Nahuel Tenaglia,13,77,22
Alavés,Giuliano Simeone,2,88,22
Alavés,Carlos Benavídez,29,61,22
Alavés,Victor Parada,2,88,22
Real Sociedad,Álex Remiro,90,0,22
Real Sociedad,Martín Zubimendi,90,0,22
Real Sociedad,Igor Zubeldia,61,0,22
Real Sociedad,Arsen Zakharyan,28,0,22
Real Sociedad,Umar Sadiq,61,0,22
Real Sociedad,Jon Pacheco,90,0,22
Real Sociedad,André Silva,61,0,22
Real Sociedad,Beñat Turrientes,90,0,22
Real Sociedad,Robin Le Normand,82,0,22
Real Sociedad,Javi Galán,90,0,22
Real Sociedad,Jon Aramburu,90,0,22
Real Sociedad,Mikel Oyarzabal,29,61,22
Real Sociedad,Sheraldo Becker,29,61,22
Real Sociedad,Urko González,29,61,22
Real Sociedad,Olasagasti,8,82,22
Real Sociedad,Brais Méndez,62,28,22
Rayo Vallecano,Stole Dimitrievski,90,0,21
Rayo Vallecano,Pep Chavarría,90,0,21
Rayo Vallecano,Aridane Hernández,90,0,21
Rayo Vallecano,Isaac Palazón Camacho,70,0,21
Rayo Vallecano,Óscar Trejo,54,0,21
Rayo Vallecano,Alfonso Espino,90,0,21
Rayo Vallecano,Unai López,90,0,21
Rayo Vallecano,Iván Balliu,90,0,21
Rayo Vallecano,Óscar Valentín,90,0,21
Rayo Vallecano,Florian Lejeune,90,0,21
Rayo Vallecano,Sergio Camello,71,0,21
Rayo Vallecano,Randy Ntekja,36,54,21
Rayo Vallecano,Kike Pérez,19,71,21
Rayo Vallecano,Jorge de Frutos,20,70,21
Las Palmas,Álvaro Vallés,90,0,22
Las Palmas,Marvin,68,0,22
Las Palmas,Sergi Cardona,90,0,22
Las Palmas,Álex Suárez,90,0,22
Las Palmas,Javier Muñoz,88,0,22
Las Palmas,Máximo Perrone,90,0,22
Las Palmas,Sandro Ramírez,77,0,22
Las Palmas,Alberto Moleiro,68,0,22
Las Palmas,Mika Màrmol,90,0,22
Las Palmas,Munir El Haddadi,77,0,22
Las Palmas,Kirian Rodríguez,90,0,22
Las Palmas,Enzo Loiodice,22,68,22
Las Palmas,Sory Kaba,2,88,22
Las Palmas,Marc Cardona,13,77,22
Las Palmas,Francisco Jesús Crespo García,13,77,22
Las Palmas,Juan Herzog,22,68,22
Real Madrid,Andriy Lunin,90,0,21
Real Madrid,Dani Carvajal,90,0,21
Real Madrid,Nacho,90,0,21
Real Madrid,Vinicius Júnior,89,0,21
Real Madrid,Toni Kroos,90,0,21
Real Madrid,Rodrygo,80,0,21
Real Madrid,Eduardo Camavinga,80,0,21
Real Madrid,Dani Ceballos,58,0,21
Real Madrid,Fran Garcia,90,0,21
Real Madrid,Brahim Díaz,58,0,21
Real Madrid,Antonio Rüdiger,90,0,21
Real Madrid,Joselu,32,58,21
Real Madrid,Federico Valverde,32,58,21
Real Madrid,Aurélien Tchouaméni,10,80,21
Real Madrid,Ferland Mendy,1,89,21
Real Madrid,Arda Güler,10,80,21
Barcelona,Iñaki Peña,90,0,21
Barcelona,Ronald Araújo,90,0,21
Barcelona,Robert Lewandowski,76,0,21
Barcelona,João Félix,57,0,21
Barcelona,Andreas Christensen,45,0,21
Barcelona,Oriol Romeu,45,0,21
Barcelona,Frenkie de Jong,90,0,21
Barcelona,İlkay Gündoğan,90,0,21
Barcelona,Jules Koundé,90,0,21
Barcelona,Lamine Yamal,90,0,21
Barcelona,Héctor Fort,45,0,21
Barcelona,João Cancelo,45,45,21
Barcelona,Ferrán Torres,33,57,21
Barcelona,Pedri,45,45,21
Barcelona,Vitor Roque,14,76,21
Barcelona,Pau Cubarsí,45,45,21
Villarreal,Filip Jørgensen,90,0,22
Villarreal,Santi Comesaña,90,0,22
Villarreal,Jorge Cuenca,90,0,22
Villarreal,Gerard Moreno,77,0,22
Villarreal,Alexander Sørloth,90,0,22
Villarreal,Eric Bailly,90,0,22
Villarreal,Alex Baena,70,0,22
Villarreal,Kiko Femenía,77,0,22
Villarreal,Alberto Moreno,70,0,22
Villarreal,Francis Coquelin,90,0,22
Villarreal,Ilias Akhomach,57,0,22
Villarreal,Yerson Mosquera,13,77,22
Villarreal,Étienne Capoue,20,70,22
Villarreal,Gonçalo Guedes,33,57,22
Villarreal,José Luis Morales,13,77,22
Villarreal,Aïssa Mandi,20,70,22
Mallorca,Predrag Rajković,90,0,22
Mallorca,Matija Nastasić,90,0,22
Mallorca,Toni Lato,78,0,22
Mallorca,Manu Morlanes,78,0,22
Mallorca,Abdón Prats,90,0,22
Mallorca,Sergi Darder,90,0,22
Mallorca,Samu Costa,35,0,22
Mallorca,Cyle Larin,57,0,22
Mallorca,Giovanni González,90,0,22
Mallorca,Antonio Raillo,90,0,22
Mallorca,Martin Valjent,57,0,22
Mallorca,Omar Mascarell,55,35,22
Mallorca,Vedat Muriqi,33,57,22
Mallorca,Jaume Costa,12,78,22
Mallorca,Dani Rodríguez,33,57,22
Mallorca,Javier Llabrés,12,78,22
Real Betis,Rui Silva,90,0,22
Real Betis,Héctor Bellerín,90,0,22
Real Betis,Johnny Cardoso,90,0,22
Real Betis,Germán Pezzella,45,0,22
Real Betis,Nabil Fekir,66,0,22
Real Betis,Luiz Henrique,83,0,22
Real Betis,Sokratis Papastathopoulos,90,0,22
Real Betis,Abner,90,0,22
Real Betis,Isco,90,0,22
Real Betis,Sergi Altimira,90,0,22
Real Betis,Assane Diao,45,0,22
Real Betis,Willian José,24,66,22
Real Betis,Juan Cruz,7,83,22
Real Betis,Rodri,45,45,22
Real Betis,Ricardo Visus,45,45,22
Celta Vigo,Vicente Guaita,90,0,22
Celta Vigo,Carl Starfelt,77,0,22
Celta Vigo,Óscar Mingueza,90,0,22
Celta Vigo,Unai Núñez,90,0,22
Celta Vigo,Renato Tapia,77,0,22
Celta Vigo,Iago Aspas,90,0,22
Celta Vigo,Anastasios Douvikas,90,0,22
Celta Vigo,Luca de la Torre,65,0,22
Celta Vigo,Jørgen Strand Larsen,90,0,22
Celta Vigo,Manu Sánchez,65,0,22
Celta Vigo,Carlos Dominguez,90,0,22
Celta Vigo,Carlos Dotor,13,77,22
Celta Vigo,Jailson Siqueira,25,65,22
Celta Vigo,Mihailo Ristić,25,65,22
Celta Vigo,Miguel Rodríguez,13,77,22
Girona,Paulo Gazzaniga,90,0,22
Girona,Miguel Gutiérrez,90,0,22
Girona,Arnau Martinez,90,0,22
Girona,Viktor Tsyhankov,82,0,22
Girona,Artem Dovbyk,90,0,22
Girona,Aleix García,90,0,22
Girona,Sávio,90,0,22
Girona,Daley Blind,90,0,22
Girona,Yan Couto,90,0,22
Girona,Yangel Herrera,90,0,22
Girona,Portu,68,0,22
Girona,Valery Fernández,8,82,22
Girona,Iván Martín,22,68,22
Cádiz,Jeremías Ledesma,90,0,22
Cádiz,Fali,90,0,22
Cádiz,Rubén Alcaraz,90,0,22
Cádiz,Víctor Chust,90,0,22
Cádiz,Rubén Sobrino,72,0,22
Cádiz,Iván Alejo,90,0,22
Cádiz,Chris Ramos,85,0,22
Cádiz,Gonzalo Escalante,90,0,22
Cádiz,Isaac Carcelen,90,0,22
Cádiz,Roberto Navarro,79,0,22
Cádiz,Lucas,90,0,22
Cádiz,Álex Fernández,5,85,22
Cádiz,Brian Ocampo,11,79,22
Cádiz,Sergi Guardiola,18,72,22
Athletic Club,Unai Simón,90,0,22
Athletic Club,Daniel Vivian,90,0,22
Athletic Club,Yeray Álvarez,90,0,22
Athletic Club,Mikel Vesga,50,0,22
Athletic Club,Iñaki Williams,90,0,22
Athletic Club,Iñigo Lekue,50,0,22
Athletic Club,Óscar de Marcos,90,0,22
Athletic Club,Asier Villalibre,69,0,22
Athletic Club,Ander Herrera,90,0,22
Athletic Club,Adu Ares,61,0,22
Athletic Club,Unai Gómez,50,0,22
Athletic Club,Oihan Sancet,40,50,22
Athletic Club,Nico Williams,29,61,22
Athletic Club,Gorka Guruzeta,21,69,22
Athletic Club,Yuri Berchiche,40,50,22
Athletic Club,Mikel Jauregizar,40,50,22
Sevilla,Ørjan Nyland,90,0,22
Sevilla,Sergio Ramos,90,0,22
Sevilla,Lucas Ocampos,90,0,22
Sevilla,Suso,85,0,22
Sevilla,Jesús Navas,70,0,22
Sevilla,Marcos Acuña,58,0,22
Sevilla,Isaac Bernal,90,0,22
Sevilla,Loïc Bade,90,0,22
Sevilla,Marcão,70,0,22
Sevilla,Boubakary Soumaré,90,0,22
Sevilla,Lucien Agoume,58,0,22
Sevilla,Adrià Pedrosa,32,58,22
Sevilla,Rafa Mir,20,70,22
Sevilla,Djibril Sow,8,82,22
Sevilla,Óliver Torres,24,66,22
Sevilla,Juanlu Sánchez,20,70,22
Osasuna,Sergio Herrera,90,0,21
Osasuna,Juan Cruz Armada,90,0,21
Osasuna,David García,90,0,21
Osasuna,Rubén Peña,65,0,21
Osasuna,Moi Gómez,75,0,21
Osasuna,Ante Budimir,90,0,21
Osasuna,Pablo Ibáñez,75,0,21
Osasuna,Johan Mojica,90,0,21
Osasuna,Raúl,82,0,21
Osasuna,Catena,90,0,21
Osasuna,Iker Muñoz,90,0,21
Osasuna,Jon Moncayola,15,75,21
Osasuna,Aimar Oroz,15,75,21
Osasuna,Jesús Areso,25,65,21
Osasuna,José Arnaiz,8,82,21
Atlético Madrid,Jan Oblak,90,0,21
Atlético Madrid,José María Giménez,58,0,21
Atlético Madrid,Rodrigo De Paul,66,0,21
Atlético Madrid,Koke,90,0,21
Atlético Madrid,Antoine Griezmann,90,0,21
Atlético Madrid,Memphis,66,0,21
Atlético Madrid,Samuel Lino,66,0,21
Atlético Madrid,Stefan Savić,90,0,21
Atlético Madrid,Nahuel Molina,90,0,21
Atlético Madrid,Reinildo Mandava,90,0,21
Atlético Madrid,Pablo Barrios,80,0,21
Atlético Madrid,Saúl Ñíguez,10,80,21
Atlético Madrid,Marcos Llorente,24,66,21
Atlético Madrid,Rodrigo Riquelme,24,66,21
Atlético Madrid,Álvaro Morata,24,66,21
Atlético Madrid,Axel Witsel,32,58,21
Valencia,Giorgi Mamardashvili,90,0,22
Valencia,Cristhian Mosquera,90,0,22
Valencia,Gabriel Paulista,78,0,22
Valencia,Hugo Guillamón,78,0,22
Valencia,Javier Guerra,90,0,22
Valencia,Hugo Duro,88,0,22
Valencia,José Luis Gayà,90,0,22
Valencia,Diego López,88,0,22
Valencia,José Luis García Vayá,90,0,22
Valencia,Dimitri Foulquier,90,0,22
Valencia,Francisco Perez,54,0,22
Valencia,Cenk Özkacar,12,78,22
Valencia,Roman Yaremchuk,36,54,22
Valencia,Jesus Vazquez,12,78,22
Valencia,Alberto Marí,2,88,22
Valencia,Hugo González,2,88,22
Getafe,David Soria,90,0,21
Getafe,Djené,90,0,21
Getafe,Jaime Mata,62,0,21
Getafe,Mason Greenwood,90,0,21
Getafe,Omar Alderete,90,0,21
Getafe,Diego Rico,90,0,21
Getafe,Borja Mayoral,70,0,21
Getafe,Nemanja Maksimović,90,0,21
Getafe,Iglesias,90,0,21
Getafe,Jesús Santiago,80,0,21
Getafe,Jordi,70,0,21
Getafe,Fabrizio Angileri,20,70,21
Getafe,Gastón Álvarez,10,80,21
Getafe,Enes Ünal,28,62,21
Getafe,Carles Aleñá,20,70,21
Granada,Augusto Batalla,90,0,22
Granada,Bruno Méndez,90,0,22
Granada,Matias Arezo,90,0,22
Granada,Myrto Uzuni,88,0,22
Granada,Ricard Sánchez,90,0,22
Granada,Ignasi Miquel,90,0,22
Granada,Carlos Neva,87,0,22
Granada,Sergio Ruiz,90,0,22
Granada,Gerard Gumbau,58,0,22
Granada,Gonzalo Villar,90,0,22
Granada,Bryan Zaragoza,90,0,22
Granada,Faitout Maouassa,3,87,22
Granada,Antonio Puertas,2,88,22
Granada,Óscar Melendo,32,58,22
Barcelona,Iñaki Peña,90,0,22
Barcelona,João Cancelo,90,0,22
Barcelona,Ronald Araújo,90,0,22
Barcelona,Ferrán Torres,6,0,22
Barcelona,Pedri,76,0,22
Barcelona,Robert Lewandowski,90,0,22
Barcelona,Frenkie de Jong,90,0,22
Barcelona,İlkay Gündoğan,90,0,22
Barcelona,Jules Koundé,90,0,22
Barcelona,Lamine Yamal,90,0,22
Barcelona,Pau Cubarsí,90,0,22
Barcelona,Fermin López,55,35,22
Barcelona,Oriol Romeu,14,76,22
Barcelona,Vitor Roque,29,61,22
Osasuna,Aitor Fernández,90,0,22
Osasuna,Unai García,66,0,22
Osasuna,David García,90,0,22
Osasuna,Lucas Torró,82,0,22
Osasuna,Jon Moncayola,82,0,22
Osasuna,Aimar Oroz,67,0,22
Osasuna,Jesús Areso,90,0,22
Osasuna,Ante Budimir,67,0,22
Osasuna,José Arnaiz,67,0,22
Osasuna,Johan Mojica,90,0,22
Osasuna,Jorge Herrando,90,0,22
Osasuna,Darko Brašanac,23,67,22
Osasuna,Kike Barja,8,82,22
Osasuna,Rubén García,23,67,22
Osasuna,Pablo Ibáñez,8,82,22
Osasuna,Raúl,23,67,22
Atlético Madrid,Jan Oblak,90,0,22
Atlético Madrid,Saúl Ñíguez,68,0,22
Atlético Madrid,Memphis,90,0,22
Atlético Madrid,Ángel Correa,57,0,22
Atlético Madrid,Marcos Llorente,57,0,22
Atlético Madrid,Rodrigo Riquelme,57,0,22
Atlético Madrid,Arthur Vermeeren,45,0,22
Atlético Madrid,Axel Witsel,90,0,22
Atlético Madrid,Mario Hermoso,90,0,22
Atlético Madrid,Reinildo Mandava,90,0,22
Atlético Madrid,Pablo Barrios,90,0,22
Atlético Madrid,Rodrigo De Paul,33,57,22
Atlético Madrid,Koke,22,68,22
Atlético Madrid,Antoine Griezmann,33,57,22
Atlético Madrid,Samuel Lino,33,57,22
Atlético Madrid,Nahuel Molina,45,45,22
Rayo Vallecano,Stole Dimitrievski,90,0,22
